ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
8BA9352093889199906C223,518136,39:29.3,,36,Chargedoff,2014/2/17 0:00,0.34621,0.3099,0.2999,2,2,3,GA,Other,Full-time,136,TRUE,FALSE,660,679,1998/3/11 0:00,14,13,28,11,276,3,10,2,12146,2,0,0,6800,0.41,7766,27,0.92,1,0.28,"$25,000-49,999",TRUE,3333.333333,2,52,52,0,0,8500,2097.78,-8,143,30,31,5000,2011/8/18 0:00,Q3 2011,07BC34171398616922AE8C4,214.98,5879.54,3705.56,2173.98,-62.33,0,1259.47,1294.44,0,1,0,0,0,11
75F633972640462935EC0E2,189787,56:41.9,D,36,Chargedoff,2010/3/24 0:00,0.23989,0.2324,0.2174,,,0,OH,Professional,Full-time,172,TRUE,TRUE,600,619,1988/6/7 0:00,6,7,32,0,0,4,7,5,33566,13,1,1,0,0,0,28,0.65,0,0.19,"$75,000-99,999",TRUE,8000,,,,,,,,,1568,32,79,2900,2007/8/23 0:00,Q3 2007,1D803394207590516031FC1,112.62,2763.29,1753.37,1009.92,-44.41,0,1104.16,1146.63,0,1,0,0,0,21
3A893539385697077D1F85B,558707,46:04.8,,36,Chargedoff,2013/11/23 0:00,0.35797,0.3177,0.3077,1,4,20,VA,Other,Employed,45,FALSE,FALSE,720,739,1978/2/1 0:00,3,3,27,0,0,1,2,6,158,15,1,0,238,0.03,7462,19,0.45,1,0.19,"$25,000-49,999",TRUE,4000,,,,,,,,,229,21,25,2500,2012/2/24 0:00,Q1 2012,376C35383896818597F2AB9,108.57,1737.12,832.92,904.2,-28.47,0,1667.08,1667.08,0,1,0,0,0,3
0C6E34077753319185C1768,248289,13:29.8,C,36,Chargedoff,2011/3/14 0:00,0.1746,0.1674,0.1574,,,4,IL,Sales - Commission,Full-time,18,FALSE,FALSE,640,659,1991/3/26 0:00,4,3,9,3,185,0,3,1,171,0,0,0,7938,0.2,30320,7,0.85,1,0.16,"$25,000-49,999",TRUE,2500,,,,,,,,,1214,40,75,3500,2007/12/12 0:00,Q4 2007,3DDC340599517962095A784,124.33,4172.32,3123.36,1048.96,-59.96,-84.54,376.64,376.64,0,1,0,0,0,58
2D09342799386764021451B,381793,40:49.1,D,36,Chargedoff,2010/1/23 0:00,0.2619,0.239,0.229,,,7,MI,Social Worker,Full-time,164,TRUE,FALSE,620,639,1990/2/9 0:00,7,7,26,4,358,6,11,1,90,0,0,0,15112,0.6,1894,17,0.77,0,0.18,"$25,000-49,999",TRUE,4163.166667,1,12,12,0,0,3800,2712.71,-40,1600,17,67,2000,2008/8/22 0:00,Q3 2008,3E993392862039033E5F953,78.36,879.24,390.17,489.07,-18.58,-27.03,1609.83,1609.83,80,1,0,0,0,52
35AD354613783646916B20D,586172,08:17.4,,60,Chargedoff,2013/10/18 0:00,0.28704,0.261,0.251,3,5,13,FL,Teacher,Employed,45,TRUE,FALSE,640,659,2000/7/21 0:00,7,8,17,5,196,3,6,3,5570,1,0,0,19628,0.68,9118,14,0.68,0,0.13,"$75,000-99,999",TRUE,6500,1,24,19,5,0,3000,1341.78,-60,265,17,22,7000,2012/5/18 0:00,Q2 2012,D5C13458410809081B44D80,210,2490,742.71,1747.29,-50.57,0,6257.29,6257.29,0,1,0,0,0,31
40F53553277775750EA65EC,616057,56:02.0,,36,Chargedoff,2013/8/6 0:00,0.35797,0.3177,0.3077,1,3,6,NC,Administrative Assistant,Employed,170,FALSE,FALSE,700,719,1994/2/2 0:00,3,3,23,1,65,6,13,2,3976,4,0,0,3318,0.12,22582,6,0.66,1,0.21,"$25,000-49,999",TRUE,3000,,,,,,,,,338,12,19,4000,2012/8/6 0:00,Q3 2012,80253551814675479D134CF,173.71,1200.97,484.43,716.54,-16.39,0,3515.57,3515.57,0,1,0,0,0,82
648D3528538727739B4B47A,530926,01:13.6,,36,Chargedoff,2013/9/17 0:00,0.35643,0.3199,0.3099,2,5,7,AR,Other,Other,13,FALSE,FALSE,680,699,1990/8/1 0:00,0,0,30,0,0,3,5,1,450,9,1,0,0,0,0,17,0.72,0,0.09,"$1-24,999",TRUE,1671,,,,,,,,,296,23,29,3500,2011/10/18 0:00,Q4 2011,305C352728587629411C738,152.42,2713.56,1272.17,1441.39,-40.54,0,2227.83,2227.83,0,1,0,0,0,55
41483386227091942C8DF80,120881,36:22.7,E,36,Chargedoff,2008/5/18 0:00,0.30564,0.29,0.28,,,0,IL,Professional,Full-time,1,FALSE,FALSE,560,579,1995/2/24 0:00,3,5,26,4,264,5,23,7,4633,7,0,0,7105,0.61,4495,15,0.56,0,0.23,"$75,000-99,999",TRUE,6666.666667,,,,,,,,,2243,13,83,3000,2007/4/18 0:00,Q2 2007,30C53385907633790ACE10F,125.72,990.76,420.08,570.68,-19.69,0,2579.92,2579.92,0,1,0,0,0,32
410C33849698212781A2AC1,120017,42:43.6,HR,36,Chargedoff,2009/5/18 0:00,0.2148,0.2,0.17,,,0,CO,Professional,Full-time,9,TRUE,TRUE,520,539,1994/5/5 0:00,3,3,60,4,72,6,7,6,385,23,2,1,983,1.03,3,41,0.67,3,0.1,"$50,000-74,999",TRUE,4333.333333,,,,,,,,,1878,26,83,2000,2007/4/17 0:00,Q2 2007,ADD1338362831911594FBA2,74.33,1434.14,961.96,472.18,-26.22,0,1038.04,1038.04,0,1,0,0,0,21
65273382627196129617FD4,102332,07:44.8,D,36,Chargedoff,2008/10/30 0:00,0.23748,0.23,0.21,,,0,,Other,Full-time,0,FALSE,TRUE,600,619,1991/3/29 0:00,7,6,26,5,144,3,13,5,5571,13,0,0,3733,1,39,22,0.7,0,0.1,"$50,000-74,999",TRUE,6000,,,,,,,,,2081,20,85,4900,2007/2/28 0:00,Q1 2007,540F3382149372353F105D4,189.68,2756.12,1390.11,1366.01,-44.09,-96.75,3509.89,3509.89,0,1,0,0,0,59
0B0F3527146881914B4FBCD,528960,20:31.2,,36,Chargedoff,2013/1/29 0:00,0.34887,0.3125,0.3025,1,2,1,MD,Other,Employed,120,TRUE,FALSE,600,619,1995/9/7 0:00,6,6,27,5,229,2,11,2,645,0,0,0,8601,0.99,39,27,0.85,0,0.22,"$75,000-99,999",TRUE,6458.333333,1,9,9,0,0,7000,5826.41,-78,527,16,30,4000,2011/9/29 0:00,Q3 2011,40BB3502166511649A7EEC3,172.56,1898.16,857.2,1040.96,-33.31,0,3142.8,3142.8,0,1,0,0,0,8
85E43389801188376176845,138615,28:30.8,E,36,Chargedoff,2008/5/22 0:00,0.30564,0.29,0.27,,,0,MN,Accountant/CPA,Full-time,31,FALSE,TRUE,580,599,1984/7/19 0:00,2,2,58,1,28,7,17,18,18344,22,3,1,691,1.15,0,46,0.4,1,0.13,"$25,000-49,999",TRUE,3708.333333,,,,,,,,,2239,12,82,3500,2007/5/22 0:00,Q2 2007,7B3C33681686895749CC3FA,146.67,1007.24,462.8,544.44,-19.45,0,3037.19,3037.2,0,1,0,0,0,34
85EB33958070111661D6B46,184968,51:09.5,E,36,Chargedoff,2009/2/21 0:00,0.30564,0.29,0.28,,,0,MO,Other,Full-time,61,TRUE,FALSE,560,579,1984/3/29 0:00,8,8,18,5,116,3,17,4,856,0,0,0,2512,0.94,163,12,0.73,1,0.16,"$25,000-49,999",TRUE,3166.666667,,,,,,,,,1967,18,79,3000,2007/8/20 0:00,Q3 2007,9778339430882004928FE99,125.72,1634.36,797.93,836.43,-28.85,0,2202.07,2202.07,0,1,0,0,0,35
478E35581516075662CEB3E,642477,04:04.8,,12,Chargedoff,2013/2/27 0:00,0.18526,0.1279,0.1179,5,8,2,FL,Pharmacist,Employed,62,TRUE,FALSE,660,679,1999/2/9 0:00,4,3,24,2,15,0,3,7,62348,36,0,0,277,0.36,473,13,0.62,0,0.08,"$100,000+",TRUE,11250,,,,,,,,,498,5,18,10000,2012/9/28 0:00,Q3 2012,B8B4351088249240898EF38,892.19,0,0,0,0,0,10000,10000,0,1,0,0,0,109
0E663547626227589AC9F77,594792,56:17.2,,36,Chargedoff,2013/6/10 0:00,0.33553,0.2958,0.2858,2,6,19,MA,Laborer,Full-time,86,FALSE,FALSE,640,659,2002/12/20 0:00,1,1,7,1,56,2,4,2,74,0,0,0,2041,0.6,1359,5,0.66,0,0.05,"$25,000-49,999",TRUE,2708.333333,,,,,,,,,395,13,21,2100,2012/6/8 0:00,Q2 2012,43043468649288151252DFB,88.67,575.69,186.81,388.88,-7.35,-15.07,1913.19,1913.19,0,1,0,0,0,7
4B463418465007047C669F1,314755,51:15.9,C,36,Chargedoff,2009/3/2 0:00,0.23504,0.2125,0.2025,,,3,FL,Sales - Commission,Full-time,1,TRUE,FALSE,660,679,1992/7/9 0:00,9,9,16,7,224,0,6,1,1023,0,0,0,7945,0.77,2310,16,0.81,0,0.28,"$1-24,999",TRUE,1916.666667,,,,,,,,,1957,10,71,7500,2008/4/30 0:00,Q2 2008,B3123417609040912D95BE2,283.53,1417.65,777.11,640.54,-30.14,0,6722.89,6722.89,0,1,0,0,0,182
8DAA34322267764821B1006,397573,32:33.8,E,36,Chargedoff,2011/5/25 0:00,0.3116,0.288,0.278,,,1,NY,Teacher,Full-time,132,FALSE,FALSE,560,579,1990/10/1 0:00,8,8,26,5,118,2,15,1,44,4,0,0,3407,0.89,355,19,0.5,1,0.11,"$50,000-74,999",TRUE,4500,,,,,,,,,899,1,66,2000,2008/9/23 0:00,Q3 2008,B7FE3365202023459A93353,83.59,2365.79,1357.23,1008.56,-33.42,-287.74,642.75,329.13,536.36,1,0,0,0,36
42A3341368949242970C30B,281338,34:03.9,HR,36,Chargedoff,2008/9/26 0:00,0.37036,0.35,0.34,,,1,MO,Clerical,Full-time,64,TRUE,TRUE,540,559,1997/6/5 0:00,8,11,28,8,309,7,20,8,1473,43,1,0,5718,1.05,152,24,0.4,5,0.29,"$1-24,999",TRUE,1833.333333,1,6,6,0,0,2000,1776.21,0,2112,7,73,3000,2008/2/28 0:00,Q1 2008,D27833918747561139DA424,135.71,256.42,52.29,204.13,-6.74,0,2947.71,2947.71,0,1,0,0,0,23
0D413426018817310E20837,368261,08:14.6,E,36,Chargedoff,2009/10/1 0:00,0.37453,0.35,0.34,,,1,MO,Accountant/CPA,Full-time,4,FALSE,FALSE,580,599,1979/5/1 0:00,15,15,30,12,549,4,10,2,248,4,0,0,19869,0.67,8920,30,0.86,1,0.4,"$25,000-49,999",TRUE,3750,,,,,,,,,1745,14,68,3000,2008/7/30 0:00,Q3 2008,A4763423485720706A6B0A9,135.71,1221.39,486.61,734.78,-20.99,0,2513.39,2513.39,0,1,0,0,0,3
50563550972226996D4CA7B,606440,51:16.5,,36,Chargedoff,2013/2/5 0:00,0.24758,0.2099,0.1999,4,6,7,FL,Sales - Commission,Employed,1,FALSE,FALSE,740,759,1998/8/12 0:00,7,7,19,5,124,2,3,1,496,0,1,0,2545,0.2,10055,18,0.94,0,0.46,"$25,000-49,999",TRUE,2500,,,,,,,,,520,7,20,4000,2012/7/6 0:00,Q3 2012,3F9635509409070939389D5,150.68,301.36,160.16,141.2,-6.73,0,3839.84,3839.84,0,1,0,0,0,62
507E3426811114678D15522,366907,48:08.9,AA,36,Chargedoff,2011/7/28 0:00,0.14987,0.1479,0.1379,,,3,TX,Teacher,Full-time,227,TRUE,FALSE,760,779,1996/9/20 0:00,11,9,25,8,122,0,3,1,269,0,0,0,3730,0.15,20470,22,0.73,0,0.21,"$25,000-49,999",TRUE,3833.333333,,,,,,,,,1078,36,68,9000,2008/7/28 0:00,Q3 2008,405F34253637579225397E2,311.06,9642.86,7495.45,2147.41,-141.38,0,1504.54,1504.55,0,1,2,1,65,188
50E63414719015581C276E4,286886,18:40.8,AA,36,Chargedoff,2009/2/11 0:00,0.08995,0.0871,0.0871,,,1,TX,Civil Service,Full-time,214,TRUE,TRUE,760,779,1984/5/1 0:00,31,27,62,23,223,9,39,1,72,0,0,0,7467,0.03,89386,58,0.94,1,0.15,"$50,000-74,999",TRUE,5416.666667,,,,,,,,,1977,11,72,6000,2008/3/10 0:00,Q1 2008,4CEE3413247879206683D9B,189.99,1109.95,845.95,264,0,0,5154.05,5154.05,0,1,1,1,400,67
0D4334280844478777F9D05,378906,38:23.9,C,36,Chargedoff,2011/1/20 0:00,0.22338,0.201,0.191,,,1,VA,Other,Full-time,22,TRUE,FALSE,660,679,1994/10/18 0:00,6,6,14,2,364,0,2,1,14,0,0,0,10635,0.94,565,13,0.61,0,0.19,"$50,000-74,999",TRUE,5416.666667,,,,,,,,,1267,29,67,10000,2008/8/20 0:00,Q3 2008,35443427634351687FA810F,372.15,9675.9,6717.2,2958.7,-147.2,0,3282.79,3282.8,0,1,0,0,0,319
055E35769007753681D4E61,765342,55:05.5,,60,Chargedoff,2014/1/10 0:00,0.15629,0.1334,0.1234,6,8,1,OH,Truck Driver,Employed,70,TRUE,FALSE,720,739,1996/7/17 0:00,13,12,28,10,309,0,7,1,3825,0,1,0,6396,0.37,10053,27,0.96,0,0.32,"$25,000-49,999",TRUE,2416.666667,2,21,21,0,0,16000,7764.47,38,181,7,9,4000,2013/6/10 0:00,Q2 2013,D35035229759590797AC424,91.71,181.9581,94.78,87.1781,-6.65,0,3905.22,3905.22,0,1,0,0,0,1
953735318890514158789FE,538655,54:53.7,,36,Chargedoff,2013/5/17 0:00,0.35244,0.316,0.306,2,1,7,CA,Other,Full-time,278,FALSE,FALSE,600,619,1996/12/3 0:00,8,9,20,4,123,2,10,2,814,14,1,0,3470,0.86,504,14,0.85,2,0.33,"$25,000-49,999",TRUE,2833.333333,1,11,11,0,0,1000,784.1,-37,419,19,28,2000,2011/11/15 0:00,Q4 2011,AB0134632596069703AB45B,86.67,1141.71,434.69,707.02,-20.46,0,1565.31,1565.31,0,1,0,0,0,45
49713541277682013933AB0,568204,51:45.2,,36,Chargedoff,2014/1/16 0:00,0.33973,0.2999,0.2899,2,1,15,TX,Medical Technician,Full-time,64,TRUE,FALSE,620,639,1999/11/5 0:00,8,9,14,7,396,2,6,1,5474,2,0,0,12277,0.98,160,13,0.92,0,0.25,"$25,000-49,999",TRUE,3082,2,18,18,0,0,7640,4570.25,-21,145,22,24,4000,2012/3/16 0:00,Q1 2012,1599348867253114767FCBA,169.78,3029.26,1452.14,1577.12,-47.82,-40.29,2547.86,2547.86,104,1,0,0,0,19
051A3412763226969B33AE0,277537,15:42.0,B,36,Chargedoff,2008/10/12 0:00,0.36623,0.35,0.34,,,1,AZ,Tradesman - Carpenter,Full-time,65,FALSE,FALSE,680,699,1996/7/8 0:00,8,7,25,4,30,1,6,5,8262,19,0,0,200,0,7000,19,0.7,1,0.28,"$50,000-74,999",TRUE,4750,1,6,5,1,0,4400,3879.08,80,2096,8,73,12575,2008/2/13 0:00,Q1 2008,848E33950336137983D61CE,568.84,1706.52,639.9,1066.62,-30.47,0,11935.1,11935.1,0,1,0,0,0,120
955E340731033863133607A,252385,48:35.0,AA,36,Chargedoff,2009/10/25 0:00,0.16115,0.154,0.154,,,3,FL,Police Officer/Correction Officer,Full-time,164,TRUE,FALSE,760,779,1990/7/1 0:00,5,4,22,1,2,8,25,1,2821,11,0,0,0,0,2000,18,0.72,2,0.06,"$50,000-74,999",TRUE,5916.666667,,,,,,,,,1720,22,75,5000,2007/12/24 0:00,Q4 2007,E34C340635204405456E706,174.31,2858.27,1880.33,977.94,0,-59.27,3119.67,3119.67,0,1,0,0,0,55
0C04338329533320413DEEC,105527,51:57.5,B,36,Chargedoff,2008/11/16 0:00,0.20484,0.1975,0.1875,,,0,MD,Professional,Full-time,96,TRUE,TRUE,700,719,1991/3/28 0:00,7,6,33,2,98,2,12,1,83,15,1,0,2548,0,700,29,0.56,1,0.16,"$75,000-99,999",TRUE,6916.666667,,,,,,,,,2064,20,84,25000,2007/3/15 0:00,Q1 2007,1.11634E+22,925.91,14796.65,8552.12,6244.53,-267.88,-154.36,16447.88,16447.88,0,1,0,0,0,322
4C023394938459959E083E3,174500,55:52.4,D,36,Chargedoff,2009/10/2 0:00,0.29776,0.29,0.28,,,0,GA,Other,Full-time,0,TRUE,FALSE,600,619,1996/3/19 0:00,7,5,26,3,55,2,9,3,10528,16,0,0,1612,0.23,4645,23,0.56,0,0.15,"$75,000-99,999",TRUE,7500,,,,,,,,,1743,26,79,10000,2007/8/1 0:00,Q3 2007,5D4133711211082398B669E,419.06,8800.26,4771.11,4029.15,-138.94,0,5228.89,5228.89,0,1,1,0,0,106
2AAC33919648809466491D8,151584,33:04.0,E,36,Chargedoff,2010/6/27 0:00,0.22489,0.21,0.2,,,0,,Professional,Full-time,2,FALSE,FALSE,560,579,1986/1/8 0:00,10,6,21,5,56,0,12,2,115,28,0,0,1280,0.1,10482,16,0.27,0,0.2,"$50,000-74,999",TRUE,4750,,,,,,,,,1384,37,81,3000,2007/6/26 0:00,Q2 2007,AD3C3374058529832810A0F,113.03,3540.93,2526.73,1014.2,-48.3,-135,473.25,405.11,381.84,1,0,0,0,108
77FA3551394252905FB1F48,602268,49:44.2,,60,Chargedoff,2013/3/31 0:00,0.35838,0.3304,0.3204,2,1,2,CA,Skilled Labor,Full-time,158,TRUE,FALSE,660,679,1993/5/1 0:00,11,10,26,5,1127,2,5,5,14900,25,0,0,32765,0.89,3751,22,0.56,0,0.37,"$50,000-74,999",TRUE,5241.666667,1,26,26,0,0,4000,1224.43,-32,466,10,21,4000,2012/6/29 0:00,Q2 2012,9.64235E+22,136.98,547.92,110.67,437.25,-13.23,0,3889.33,3889.33,0,1,0,0,0,52
423A33896243107125B04BB,138087,42:32.2,D,36,Chargedoff,2008/12/25 0:00,0.22744,0.22,0.21,,,0,CA,Sales - Commission,Not employed,23,FALSE,TRUE,620,639,1994/11/3 0:00,2,1,4,1,66,0,3,1,1960,2,0,0,2567,0.16,13433,3,0.25,0,10.01,Not employed,FALSE,0.083333,,,,,,,,,2024,19,82,4500,2007/5/24 0:00,Q2 2007,E3A0338599653293805BE8D,171.86,2476.04,1502.02,974.02,-44.27,0,2997.98,2997.98,0,1,0,0,0,52
426534054427927880A9BEE,237260,48:37.1,D,36,Chargedoff,2009/6/4 0:00,0.35805,0.35,0.34,,,0,CA,Food Service,Full-time,5,FALSE,FALSE,600,619,2000/5/24 0:00,7,7,20,7,142,1,6,9,586,0,0,0,2947,0.76,901,11,0.35,0,0.51,"$1-24,999",TRUE,1666.666667,,,,,,,,,1861,19,75,2551,2007/12/3 0:00,Q4 2007,E9973392462953554DD4F75,115.4,1500.2,633.02,867.18,-24.78,0,1917.97,1917.98,0,1,0,0,0,18
965A351202824872061F7B1,500582,04:14.6,,36,Chargedoff,2011/12/14 0:00,0.35643,0.3199,0.3099,2,5,1,NC,Skilled Labor,Employed,143,FALSE,FALSE,660,679,1998/3/30 0:00,0,0,8,1,0,2,2,1,135,5,0,0,0,0,0,7,0.85,0,0.04,"$25,000-49,999",TRUE,2083.333333,,,,,,,,,939,8,35,2000,2011/4/14 0:00,Q2 2011,F2133512049696137E43A64,87.1,261.3,104.52,156.78,-4.9,0,1895.48,1895.48,0,1,0,0,0,46
96A93383498650581BC5B09,103784,14:03.6,E,36,Chargedoff,2008/4/11 0:00,0.21399,0.1992,0.1892,,,0,,Skilled Labor,Full-time,17,FALSE,FALSE,560,579,2002/11/5 0:00,4,4,10,2,15,2,10,1,30,4,0,0,395,0.45,477,5,0.6,0,0.12,Not displayed,TRUE,2526.333333,,,,,,,,,2280,13,84,2500,2007/3/12 0:00,Q1 2007,E05933826138349908DBB05,92.81,742.48,432.93,309.55,-15.54,0,2067.07,2067.07,0,1,0,0,0,91
295B351677343229429F3AA,508223,45:01.8,,36,Chargedoff,2013/9/30 0:00,0.34621,0.3099,0.2999,2,3,1,NC,Fireman,Full-time,262,FALSE,FALSE,660,679,1995/1/11 0:00,3,4,18,1,25,0,5,5,3337,44,1,0,352,0.82,73,13,0.57,0,0.17,"$50,000-74,999",TRUE,5250,1,10,10,0,0,2000,1590.59,-23,195,29,34,5000,2011/5/27 0:00,Q2 2011,9B273487991506513E08388,214.98,4978.68,2065.76,2912.92,-82.6,-373.66,2934.24,2527.34,392.1,1,0,0,0,32
2D1C34134778010418C4EBD,277005,28:08.1,C,36,Chargedoff,2009/7/20 0:00,0.26292,0.24,0.23,,,1,WA,Other,Part-time,92,TRUE,FALSE,660,679,1994/11/8 0:00,9,8,17,5,55,4,9,2,2141,28,1,0,836,0.21,1406,14,0.71,2,0.4,"$1-24,999",TRUE,1416.666667,,,,,,,,,1786,17,73,7000,2008/2/19 0:00,Q1 2008,0BF9340392408038388B332,274.63,3330.93,1467.58,1863.35,-73.73,0,5532.42,5532.42,300,1,1,0,0,71
29C63552276859049DB1DAF,613800,21:03.7,,60,Chargedoff,2014/1/30 0:00,0.17849,0.1551,0.1451,6,9,7,NJ,Other,Employed,49,FALSE,FALSE,740,759,1987/7/1 0:00,12,11,25,11,417,1,3,1,161,0,0,0,18665,0.42,21200,16,0.88,0,0.19,"$25,000-49,999",TRUE,4066.666667,,,,,,,,,161,18,20,15000,2012/7/31 0:00,Q3 2012,4D11355318593946709889D,360.88,4691.44,2344.22,2347.22,-151.33,0,12655.78,12655.78,0,1,0,0,0,28
29F13402131685487F4A363,215014,32:25.3,HR,36,Chargedoff,2008/9/17 0:00,0.16984,0.1518,0.1418,,,0,FL,Clerical,Full-time,9,TRUE,TRUE,520,539,2000/8/2 0:00,7,6,31,3,70,10,23,13,10716,25,0,0,938,0.98,58,20,0.37,3,0.14,"$25,000-49,999",TRUE,3666.666667,,,,,,,,,2121,11,77,1000,2007/10/19 0:00,Q4 2007,1B7033987573580785EAEBC,34.75,178.5,97.75,80.75,-5.38,0,902.46,902.25,0,1,1,0,0,7
47A9355710800200021E9A5,630040,22:04.4,,60,Chargedoff,2013/3/9 0:00,0.27554,0.2498,0.2398,4,7,18,MO,Other,Employed,345,FALSE,FALSE,740,759,1981/10/1 0:00,1,1,20,1,25,1,2,2,1234,12,1,0,0,0,300,18,0.68,1,0.05,"$25,000-49,999",TRUE,3325.833333,,,,,,,,,488,7,18,5000,2012/9/7 0:00,Q3 2012,8B9D35569236196559D1D58,146.7,146.7,44.04,102.66,-4.11,-27,4955.96,4955.96,85,1,0,0,0,46
6.01338E+21,107269,06:59.4,E,36,Chargedoff,2009/1/21 0:00,0.27535,0.26,0.23,,,0,,Other,Full-time,1,FALSE,TRUE,560,579,1999/8/14 0:00,9,13,51,2,68,3,8,12,12799,50,1,0,1015,1.01,0,27,0.36,0,0.32,"$25,000-49,999",TRUE,3101.083333,,,,,,,,,1997,22,84,5000,2007/3/20 0:00,Q1 2007,272E33779090213731D2391,201.45,3305.97,1881.88,1424.09,-59.33,0,3118.13,3118.12,0,1,0,0,0,73
974C3407062558655DF06A4,238141,21:36.7,HR,36,Chargedoff,2009/7/14 0:00,0.30564,0.29,0.28,,,0,MN,Other,Full-time,155,TRUE,FALSE,540,559,1989/8/5 0:00,4,4,27,1,0,3,14,9,8427,28,1,0,285,0.95,15,21,0.22,2,0.23,"$50,000-74,999",TRUE,4396.083333,1,6,6,0,0,4200,3730.19,0,1823,19,75,8500,2007/12/13 0:00,Q4 2007,E6693364436114932633BE1,356.2,5354.61,2235.27,3119.34,-106.72,-425.84,6264.73,6264.73,0,1,1,1,120,10
0EB13386749651405C33F2F,129143,53:17.2,B,36,Chargedoff,2009/8/15 0:00,0.16567,0.1585,0.1435,,,0,CA,Sales - Commission,Full-time,18,FALSE,TRUE,680,699,1987/5/10 0:00,10,6,52,6,260,0,3,1,123,0,1,0,8029,0.76,2169,28,0.86,1,0.3,"$50,000-74,999",TRUE,5000,,,,,,,,,1791,27,82,11000,2007/5/14 0:00,Q2 2007,8.58334E+22,385.91,8399.12,6068.99,2330.13,-151.78,0,4931.01,4931.01,0,1,0,0,0,247
0EB53403357979224276DEF,224011,49:42.5,HR,36,Chargedoff,2009/4/14 0:00,0.26526,0.25,0.24,,,0,IL,Other,Retired,172,FALSE,TRUE,540,559,1984/7/1 0:00,3,4,19,2,122,1,13,4,712,16,0,0,3586,0.59,2666,18,0.33,0,0.18,"$25,000-49,999",TRUE,3532.083333,1,8,8,0,0,1000,0,0,907,17,76,4000,2007/11/13 0:00,Q4 2007,1E8E33693522297652BD3A5,159.04,1903.48,979.2,924.28,-51.93,-54.08,3020.8,240.7,1658.98,1,0,0,0,81
0EB83420393876872926B07,324956,22:25.6,E,36,Chargedoff,2009/1/13 0:00,0.27306,0.25,0.24,,,1,OH,Sales - Retail,Full-time,208,FALSE,TRUE,560,579,1994/1/31 0:00,5,4,46,2,91,5,12,1,169,4,1,0,2927,1.06,55,40,0.61,1,0.22,"$50,000-74,999",TRUE,4426.5,,,,,,,,,1850,8,70,3000,2008/5/14 0:00,Q2 2008,B68634195836266624A16F8,119.28,357.84,172.37,185.47,-21.91,-41.65,2827.63,2827.63,605,1,0,0,0,98
518233853928420913C95CE,116662,25:25.7,HR,36,Chargedoff,2007/12/8 0:00,0.24507,0.23,0.21,,,0,TX,Laborer,Full-time,316,FALSE,TRUE,520,539,1994/7/1 0:00,10,10,19,7,258,15,24,4,4581,14,0,0,4032,1.05,173,15,0.62,2,0.28,"$50,000-74,999",TRUE,5000,,,,,,,,,2405,8,83,2400,2007/4/9 0:00,Q2 2007,1AE8337976021246877671A,92.9,257.8,128.12,129.68,-5.89,0,2271.87,2271.88,0,1,0,0,0,96
7A873526741905078152CFA,530578,18:00.8,,36,Chargedoff,2014/1/5 0:00,0.34621,0.3099,0.2999,2,5,6,AL,Teacher,Full-time,146,TRUE,FALSE,620,639,1988/3/9 0:00,9,9,57,6,193,0,2,1,1308,9,1,0,4815,0.37,1400,34,0.79,0,0.34,"$50,000-74,999",TRUE,4345.666667,2,44,43,1,0,10500,2949.07,-30,186,27,29,5000,2011/10/5 0:00,Q4 2011,B7B734238860212144D9AD6,214.98,4729.56,2495.54,2234.02,-72.09,0,2504.46,2504.46,0,1,0,0,0,68
